TRIBUNAL,UF,MUNICIPIO,CODIGO,NOME,TIPO,CLASSIFICACAO
TJSP,SP,SOROCABA,85869,CEJUSC - PRE-PROCESSUAL - POSTO ARACOIABA DA SERRA,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,NOSSA SENHORA DO SOCORRO,8587,1 JUIZADO ESPECIAL CÍVEL E CRIMINAL DE SOCORRO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,CHARQUEADAS,85872,VARA CRIMINAL - CHARQUEADAS/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRJ,RJ,JAPERI,85873,JAPERI CENTRO JUDICIARIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJBA,BA,ALAGOINHAS,85874,1VARA DA FAZENDA PÚBLICA DE ALAGOINHAS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,VIAMAO,85875,JUIZADO DA VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - VIAMÃO/RS,Unidades judiciárias de primeiro grau,V - Vara
TJGO,GO,GOIANIA,85876,CENTRAL ESTADUAL DE EXPEDIÇÃO DE ALVARÁS - CEAGO,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT1,RJ,RIO DE JANEIRO,85878,GAB JUIZ CONVOCADO ANDRÉ GUSTAVO BITTENCOURT VILLELA,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TRT1,RJ,RIO DE JANEIRO,85879,GAB JUIZ CONVOCADO ROBERTO DA SILVA FRAGALE FILHO,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJSE,SE,NEOPOLIS,8588,1ª Cível e Criminal de Neópolis,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SUMARE,85882,04 CIVEL DE SUMARE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,LIMEIRA,85883,VARA DA FAMILIA E SUCESSOES DE LIMEIRA,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,ICAPUI,8589,VARA UNICA DA COMARCA DE ICAPUI,Unidades judiciárias de primeiro grau,V - Vara
TJMT,MT,CUIABA,85894,GABINETE DA DRA. LAMISSE RODER FEGURI A. CORRÊA - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85895,GABINETE DA DRA. VALDECI MORAES SIQUEIRA - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85896,GABINETE DO DR. AGAMENON ALCANTARA MORENO JUNIOR - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85897,GABINETE DO DR. ALEX NUNES DE FIGUEIREDO - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85898,GABINETE DO DR. ANTÔNIO VELOSO PELEJA JUNIOR - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85899,GABINETE DO DR. EDUARDO CALMON DE ALMEIDA CEZAR - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJCE,CE,FORTALEZA,8590,15ª VARA CRIMINAL DA COMARCA DE FORTALEZA,Unidades judiciárias de primeiro grau,Gab1 - Gabinete de juiz de primeiro grau
TJMT,MT,CUIABA,85900,GABINETE DO DR. GONCALO ANTUNES DE BARROS NETO - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85901,GABINETE DO DR. HILDEBRANDO DA COSTA MARQUES - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85902,GABINETE DO DR. JOAO BOSCO SOARES DA SILVA - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85903,GABINETE DO DR. JORGE ALEXANDRE MARTINS FERREIRA - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85904,GABINETE DO DR. MARCELO SEBASTIÃO PRADO DE MORAES - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85905,GABINETE DO DR. NELSON DORIGATTI - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85906,GABINETE DO DR. SEBASTIÃO DE ARRUDA ALMEIDA - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85907,GABINETE DO DR. VALMIR ALAÉRCIO DOS SANTOS - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85908,GABINETE DO DRA. LUCIA PERUFFO - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85909,GABINETE DO DRA. PATRICIA CENI - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85910,GABINETE DO DRA. VIVIANE BRITO REBELLO ISERNHAGEN - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85911,GABINETE DO JUIZ AUXILIAR 1 - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJMT,MT,CUIABA,85912,GABINETE DO JUIZ AUXILIAR 2 - TURMA RECURSAL,Unidades judiciárias de segundo grau ou de tribunais superiores,Tur - Turmas (2 grau ou tribunais superiores)
TJRS,RS,SANTA CRUZ DO SUL,85919,JUIZADO DA VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - SANTA CRUZ DO SUL/RS,Unidades judiciárias de primeiro grau,V - Vara
TJSE,SE,ARACAJU,85922,GABINETE 1 DA 1ª TURMA RECURSAL DO ESTADO DE SERGIPE,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJSE,SE,ARACAJU,85923,GABINETE 2 DA 1ª TURMA RECURSAL DO ESTADO DE SERGIPE,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJSE,SE,ARACAJU,85924,GABINETE 3 DA 1ª TURMA RECURSAL DO ESTADO DE SERGIPE,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJSE,SE,ARACAJU,85925,GABINETE 1 DA 2ª TURMA RECURSAL DO ESTADO DE SERGIPE,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJSE,SE,ARACAJU,85926,GABINETE 2 DA 2ª TURMA RECURSAL DO ESTADO DE SERGIPE,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJSE,SE,ARACAJU,85927,GABINETE 3 DA 2ª TURMA RECURSAL DO ESTADO DE SERGIPE,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJSE,SE,ARACAJU,85928,PRESIDENTE DA 1ª TURMA RECURSAL,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJSE,SE,ARACAJU,85929,PRESIDENTE DA 2ª TURMA RECURSAL,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJCE,CE,FORTALEZA,8593,16ª VARA CRIMINAL DA COMARCA DE FORTALEZA,Unidades judiciárias de primeiro grau,Gab1 - Gabinete de juiz de primeiro grau
TJSE,SE,ARACAJU,85930,TURMA DE UNIFORMIZAÇÃO,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJRS,RS,CAXIAS DO SUL,85931,VARA REGIONAL EMPRESARIAL - CAXIAS DO SUL/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,85932,1ª CÂMARA ESPECIAL CÍVEL,Unidades judiciárias de segundo grau ou de tribunais superiores,Câm - Câmaras (2 grau ou tribunais superiores)
TJSC,SC,CANOINHAS,85933,Vara da Família -  Infância -  Juventude -  Idoso -  Órfãos e Sucessões da Comarca de Canoinhas,Unidades judiciárias de primeiro grau,V - Vara
TJSE,SE,BARRA DOS COQUEIROS,85935,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DA BARRA DOS COQUEIROS,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,CEDRO DE SAO JOAO,85936,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE CEDRO DE SÃO JOÃO,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,CAMPO DO BRITO,85937,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE CAMPO DO BRITO,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,CARMOPOLIS,85938,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE CARMÓPOLIS,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,ESTANCIA,85939,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE ESTÂNCIA,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,NOSSA SENHORA DO SOCORRO,8594,4ª VARA CÍVEL DE SOCORRO,Unidades judiciárias de primeiro grau,V - Vara
TJSE,SE,ITABAIANA,85940,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE ITABAIANA,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,INDIAROBA,85941,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE INDIAROBA,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,ITAPORANGA D'AJUDA,85942,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE ITAPORANGA D AJUDA,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,LARANJEIRAS,85943,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE LARANJEIRAS,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,NOSSA SENHORA DAS DORES,85944,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE N. S. DAS DORES,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,NEOPOLIS,85945,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE NEÓPOLIS,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,NOSSA SENHORA DA GLORIA,85946,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE N. S. DA GLÓRIA,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,PROPRIA,85947,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE PROPRIÁ,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,SAO CRISTOVAO,85948,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE SÃO CRISTÓVÃO,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,SIMAO DIAS,85949,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE SIMÃO DIAS,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,PACATUBA,8595,PACATUBA,Unidades judiciárias de primeiro grau,V - Vara
TJSE,SE,TOBIAS BARRETO,85950,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE TOBIAS BARRETO,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,NOSSA SENHORA DO SOCORRO,85951,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DO MARCUS FREIRE,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,LAGARTO,85952,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE LAGARTO,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,NOSSA SENHORA DO SOCORRO,85953,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE N. S. DO SOCORRO,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJSE,SE,SANTA LUZIA DO ITANHY,85954,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE SANTA LUZIA,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJMG,MG,BELO HORIZONTE,85955,GABINETE DO JUIZ DE DIREITO CONVOCADO JOSÉ MAURÍCIO CANTARINO VILLELA,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJRS,RS,PORTO ALEGRE,85956,GAB. DRA. RADA MARIA METZGER KÉPES ZAMAN,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJAP,AP,MACAPA,85957,GABINETE 01 DO NÚCLEO DE SAÚDE,Unidades judiciárias de primeiro grau,V - Vara
TJAP,AP,MACAPA,85958,GABINETE 02 DO NÚCLEO DE SAÚDE,Unidades judiciárias de primeiro grau,V - Vara
TJAP,AP,MACAPA,85959,GABINETE 03 DO NÚCLEO DE SAÚDE,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,ICO,8596,JUIZADO ESPECIAL DA COMARCA DE ICO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJCE,CE,FORTALEZA,8597,17ª VARA CRIMINAL DA COMARCA DE FORTALEZA - VARA UNICA PRIVATIVA DE AUDIENCIAS DE CUSTODIA,Unidades judiciárias de primeiro grau,V - Vara
TJSE,SE,NOSSA SENHORA DO SOCORRO,8598,2ª VARA CÍVEL DE SOCORRO,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,FORTALEZA,8600,18ª VARA CRIMINAL DA COMARCA DE FORTALEZA,Unidades judiciárias de primeiro grau,Gab1 - Gabinete de juiz de primeiro grau
TJSE,SE,CAMPO DO BRITO,8602,CAMPO DO BRITO,Unidades judiciárias de primeiro grau,V - Vara
TJSE,SE,NOSSA SENHORA DO SOCORRO,8603,2ª VARA CRIMINAL DE SOCORRO,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,FORTALEZA,8605,1ª VARA DAS EXECUÇOES PENAIS DA COMARCA DE FORTALEZA,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,FORTALEZA,8606,1ª VARA DA FAZENDA PUBLICA DA COMARCA DE FORTALEZA,Unidades judiciárias de primeiro grau,Gab1 - Gabinete de juiz de primeiro grau
TJSE,SE,NOSSA SENHORA DO SOCORRO,8607,2 JUIZADO ESPECIAL CÍVEL E CRIMINAL DE SOCORRO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJCE,CE,IGUATU,8608,JUIZADO ESPECIAL DA COMARCA DE IGUATU,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSE,SE,CARIRA,8609,CARIRA,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,FORTALEZA,8610,VARA DE EXECUÇOES DE PENAS ALTERNATIVAS DE FORTALEZA,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,FORTALEZA,8612,2ª VARA DA FAZENDA PUBLICA DA COMARCA DE FORTALEZA,Unidades judiciárias de primeiro grau,Gab1 - Gabinete de juiz de primeiro grau
TJSC,SC,SAO BENTO DO SUL,86129,Juizado Especial Cível -  Criminal e da Fazenda Pública da Comarca de São Bento do Sul,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSE,SE,SAO CRISTOVAO,8613,2ª VARA CÍVEL DE SÃO CRISTÓVÃO,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,PORTO VELHO,86131,NÚCLEO DE JUSTIÇA 4.0 - ENERGIA,Unidades judiciárias de primeiro grau,Núcleo de Justiça 4.0
TJRO,RO,PORTO VELHO,86132,NÚCLEO DE JUSTIÇA 4.0 - EXECUÇÃO FISCAL,Unidades judiciárias de primeiro grau,Núcleo de Justiça 4.0
TJRS,RS,PORTO ALEGRE,86133,GAB. DES. EDUARDO AUGUSTO DIAS BAINY,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJRS,RS,PORTO ALEGRE,86134,GAB. DESª. MARCIA KERN,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJRS,RS,PORTO ALEGRE,86135,GAB. DES. JOSÉ VINICIUS ANDRADE JAPPUR,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJRS,RS,PORTO ALEGRE,86136,GAB. DESª. VANESSA GASTAL DE MAGALHÃES,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJRS,RS,PORTO ALEGRE,86137,GAB. DES. JOSÉ GUILHERME GIACOMUZZI,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJRS,RS,PORTO ALEGRE,86138,GAB. DES. LUIZ ANTONIO ALVES CAPRA,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJCE,CE,FORTALEZA,8614,3ª VARA DA FAZENDA PUBLICA DA COMARCA DE FORTALEZA,Unidades judiciárias de primeiro grau,Gab1 - Gabinete de juiz de primeiro grau
TJRS,RS,ESPUMOSO,86140,SERVIÇO DE CONCILIAÇÃO E MEDIAÇÃO DA COMARCA DE ESPUMOSO/RS,Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TJPB,PB,JOAO PESSOA,86142,CEJUSC XIII - CIDADANIA (TJPB/ESTÁCIO DE SÁ),Unidades judiciárias de primeiro grau,CEJUSC - Centros Judiciários de Solução de Conflitos e Cidadania
TRT1,RJ,RIO DE JANEIRO,86145,GAB DES. HELOISA JUNCKEN RODRIGUES,Unidades judiciárias de segundo grau ou de tribunais superiores,Gab2S - Gabinete de desembargador ou de ministro (exceto presidência -  vice-presidência ou corregedoria)
TJCE,CE,MARCO,86146,1ª VARA DA COMARCA DE MARCO,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,MARCO,86147,2ª VARA DA COMARCA DE MARCO,Unidades judiciárias de primeiro grau,V - Vara
TRT15,SP,CAMPINAS,86149,ASSESSORIA DE ATENDIMENTO E ADMINISTRAÇÃO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJCE,CE,INDEPENDENCIA,8615,VARA UNICA DA COMARCA DE INDEPENDENCIA,Unidades judiciárias de primeiro grau,V - Vara
TRT15,SP,BAURU,86150,ASSESSORIA DE CONHECIMENTO DE BAURU,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86151,ASSESSORIA DE CONHECIMENTO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SAO JOSE DO RIO PRETO,86152,ASSESSORIA DE CONHECIMENTO DE SÃO JOSÉ DO RIO PRETO -  VOTUPORANGA E JALES,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SOROCABA,86153,ASSESSORIA DE CONHECIMENTO DE SOROCABA E PIEDADE,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86154,ASSESSORIA DE EXECUÇÃO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86155,ASSESSORIA DE LIQUIDAÇÃO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,BAURU,86158,SEÇÃO DE APOIO A 1ª ASSESSORIA DE EXECUÇÃO DE BAURU,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SAO JOSE DO RIO PRETO,86159,SEÇÃO DE APOIO A 1ª ASSESSORIA DE EXECUÇÃO DE SÃO JOSÉ DO RIO PRETO,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJCE,CE,FORTALEZA,8616,1ª VARA DO JURI DA COMARCA DE FORTALEZA,Unidades judiciárias de primeiro grau,V - Vara
TRT15,SP,SOROCABA,86160,SEÇÃO DE APOIO A 1ª ASSESSORIA DE EXECUÇÃO DE SOROCABA,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,BAURU,86161,SEÇÃO DE APOIO A 2ª ASSESSORIA DE EXECUÇÃO DE BAURU,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SAO JOSE DO RIO PRETO,86162,SEÇÃO DE APOIO A 2ª ASSESSORIA DE EXECUÇÃO DE SÃO JOSÉ DO RIO PRETO,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SOROCABA,86163,SEÇÃO DE APOIO A 2ª ASSESSORIA DE EXECUÇÃO DE SOROCABA,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86164,SEÇÃO DE APOIO A 3ª ASSESSORIA DE CONHECIMENTO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86165,SEÇÃO DE APOIO A 4ª ASSESSORIA DE EXECUÇÃO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,BAURU,86166,SECRETARIA CONJUNTA DE BAURU,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86167,SECRETARIA CONJUNTA DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SAO JOSE DO RIO PRETO,86168,SECRETARIA CONJUNTA DE SÃO JOSÉ DO RIO PRETO -  VOTUPORANGA E JALES,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SOROCABA,86169,SECRETARIA CONJUNTA DE SOROCABA E PIEDADE,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86170,1ª ASSESSORIA DE CONHECIMENTO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,BAURU,86171,1ª ASSESSORIA DE EXECUÇÃO DE BAURU,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86172,1ª ASSESSORIA DE EXECUÇÃO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SAO JOSE DO RIO PRETO,86173,1ª ASSESSORIA DE EXECUÇÃO DE SÃO JOSÉ DO RIO PRETO -  VOTUPORANGA E JALES,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SOROCABA,86174,1ª ASSESSORIA DE EXECUÇÃO DE SOROCABA E PIEDADE,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJGO,GO,CATALAO,86175,CATALÃO - 1ª Vara Cível,Unidades judiciárias de primeiro grau,V - Vara
TJGO,GO,CATALAO,86176,CATALÃO - 2ª Vara Cível,Unidades judiciárias de primeiro grau,V - Vara
TJGO,GO,CATALAO,86177,CATALÃO - Vara de Fazendas Públicas e Registros Públicos,Unidades judiciárias de primeiro grau,V - Vara
TRT15,SP,BAURU,86178,1ª SEÇÃO DE APOIO À ASSESSORIA DE CONHECIMENTO DE BAURU,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,SAO JOSE DO RIO PRETO,86179,1ª SEÇÃO DE APOIO À ASSESSORIA DE CONHECIMENTO DE SÃO JOSÉ DO RIO PRETO -  VOTUPORANGA E JALES,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJSE,SE,FREI PAULO,8618,FREI PAULO,Unidades judiciárias de primeiro grau,V - Vara
TRT15,SP,SOROCABA,86180,1ª SEÇÃO DE APOIO À ASSESSORIA DE CONHECIMENTO DE SOROCABA E PIEDADE,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86181,1ª SEÇÃO DE APOIO A 1ª ASSESSORIA DE CONHECIMENTO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86182,1ª SEÇÃO DE APOIO A 1ª ASSESSORIA DE EXECUÇÃO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86183,1ª SEÇÃO DE APOIO A 2ª ASSESSORIA DE CONHECIMENTO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TRT15,SP,CAMPINAS,86184,1ª SEÇÃO DE APOIO A 2ª ASSESSORIA DE EXECUÇÃO DE CAMPINAS,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
